D,C,NumBur,nTour,ELECTION,Inscrits,Votants,Exprime,_NAME_,_LABEL_,BAYR,BESA,BOVE,BUFF,LAGU,LEPE,NIHO,ROYA,SARK,SCHI,VILL,VOYN,Inscrits2,Votants2,Exprime2,ROYA2,SARK2,abstention,abstention2,LIBGEO,REG,DEP,TAU2010,POP_MUN_2008,Pctabstention,PctBAYR,PctBESA,PctBOVE,PctBUFF,PctLAGU,PctLEPE,PctNIHO,PctROYA,PctSARK,PctSCHI,PctVILL,PctVOYN,Pctabstention2,PctSARK2,PctROYA2,IDENT,Strate
MEDITERRANEE,151,0001,2,Pres2007,321,275,272,nbVoix,Nombre de voix,45,8,7,8,3,55,1,74,59,2,9,1,321,279,263,135,128,46,42,Fontiès-d'Aude,91,11,6,402,0.1433021807,0.1654411765,0.0294117647,0.0257352941,0.0294117647,0.0110294118,0.2022058824,0.0036764706,0.2720588235,0.2169117647,0.0073529412,0.0330882353,0.0036764706,0.1308411215,0.4866920152,0.5133079848,111510001,6
MEDITERRANEE,152,0001,2,Pres2007,124,96,96,nbVoix,Nombre de voix,17,5,2,6,0,14,2,20,24,6,0,0,124,97,93,50,43,28,27,Fontjoncouse,91,11,0,131,0.2258064516,0.1770833333,0.0520833333,0.0208333333,0.0625,0,0.1458333333,0.0208333333,0.2083333333,0.25,0.0625,0,0,0.2177419355,0.4623655914,0.5376344086,111520001,4
MEDITERRANEE,153,0001,2,Pres2007,155,145,144,nbVoix,Nombre de voix,34,11,3,3,1,12,0,34,34,4,3,5,155,148,145,68,77,10,7,La Force,91,11,0,186,0.064516129,0.2361111111,0.0763888889,0.0208333333,0.0208333333,0.0069444444,0.0833333333,0,0.2361111111,0.2361111111,0.0277777778,0.0208333333,0.0347222222,0.0451612903,0.5310344828,0.4689655172,111530001,3
MEDITERRANEE,154,0001,2,Pres2007,64,53,53,nbVoix,Nombre de voix,4,3,2,0,0,10,0,23,10,0,0,1,64,52,49,24,25,11,12,Fournes-Cabardès,91,11,6,66,0.171875,0.0754716981,0.0566037736,0.0377358491,0,0,0.1886792453,0,0.4339622642,0.1886792453,0,0,0.0188679245,0.1875,0.5102040816,0.4897959184,111540001,1
MEDITERRANEE,155,0001,2,Pres2007,59,52,52,nbVoix,Nombre de voix,13,4,3,0,3,7,1,13,8,0,0,0,59,54,52,30,22,7,5,Fourtou,91,11,0,57,0.1186440678,0.25,0.0769230769,0.0576923077,0,0.0576923077,0.1346153846,0.0192307692,0.25,0.1538461538,0,0,0,0.0847457627,0.4230769231,0.5769230769,111550001,6
MEDITERRANEE,156,0001,2,Pres2007,86,74,74,nbVoix,Nombre de voix,11,4,3,2,2,7,1,24,16,0,2,2,86,76,73,44,29,12,10,Fraisse-Cabardès,91,11,6,109,0.1395348837,0.1486486486,0.0540540541,0.0405405405,0.027027027,0.027027027,0.0945945946,0.0135135135,0.3243243243,0.2162162162,0,0.027027027,0.027027027,0.1162790698,0.397260274,0.602739726,111560001,4
MEDITERRANEE,157,0001,2,Pres2007,177,156,154,nbVoix,Nombre de voix,25,11,5,9,1,14,1,60,17,0,10,1,175,150,144,90,54,21,25,Fraissé-des-Corbières,91,11,0,237,0.1186440678,0.1623376623,0.0714285714,0.0324675325,0.0584415584,0.0064935065,0.0909090909,0.0064935065,0.3896103896,0.1103896104,0,0.0649350649,0.0064935065,0.1428571429,0.375,0.625,111570001,3
MEDITERRANEE,158,0001,2,Pres2007,197,179,176,nbVoix,Nombre de voix,36,6,0,0,1,27,3,50,45,3,4,1,197,179,168,71,97,18,18,Gaja-et-Villedieu,91,11,2,296,0.0913705584,0.2045454545,0.0340909091,0,0,0.0056818182,0.1534090909,0.0170454545,0.2840909091,0.2556818182,0.0170454545,0.0227272727,0.0056818182,0.0913705584,0.5773809524,0.4226190476,111580001,3
MEDITERRANEE,159,0001,2,Pres2007,116,97,96,nbVoix,Nombre de voix,4,7,2,0,0,14,7,41,14,5,1,1,116,94,90,55,35,19,22,Gaja-la-Selve,91,11,0,166,0.1637931034,0.0416666667,0.0729166667,0.0208333333,0,0,0.1458333333,0.0729166667,0.4270833333,0.1458333333,0.0520833333,0.0104166667,0.0104166667,0.1896551724,0.3888888889,0.6111111111,111590001,4
MEDITERRANEE,160,0001,2,Pres2007,32,27,27,nbVoix,Nombre de voix,3,3,5,0,1,2,3,7,3,0,0,0,32,23,22,18,4,5,9,Galinagues,91,11,0,43,0.15625,0.1111111111,0.1111111111,0.1851851852,0,0.037037037,0.0740740741,0.1111111111,0.2592592593,0.1111111111,0,0,0,0.28125,0.1818181818,0.8181818182,111600001,6
MEDITERRANEE,161,0001,2,Pres2007,70,63,62,nbVoix,Nombre de voix,9,1,1,0,0,6,0,21,21,0,2,1,70,65,65,28,37,7,5,Gardie,91,11,0,104,0.1,0.1451612903,0.0161290323,0.0161290323,0,0,0.0967741935,0,0.3387096774,0.3387096774,0,0.0322580645,0.0161290323,0.0714285714,0.5692307692,0.4307692308,111610001,6
MEDITERRANEE,162,0001,2,Pres2007,62,56,56,nbVoix,Nombre de voix,15,1,2,0,0,7,0,13,13,4,0,1,62,55,47,24,23,6,7,Generville,91,11,0,60,0.0967741935,0.2678571429,0.0178571429,0.0357142857,0,0,0.125,0,0.2321428571,0.2321428571,0.0714285714,0,0.0178571429,0.1129032258,0.4893617021,0.5106382979,111620001,3
MEDITERRANEE,163,0001,2,Pres2007,47,40,40,nbVoix,Nombre de voix,5,0,0,0,0,14,2,6,12,0,1,0,47,41,39,7,32,7,6,Gincla,91,11,0,44,0.1489361702,0.125,0,0,0,0,0.35,0.05,0.15,0.3,0,0.025,0,0.1276595745,0.8205128205,0.1794871795,111630001,6
MEDITERRANEE,164,0001,2,Pres2007,953,861,854,nbVoix,Nombre de voix,132,51,14,13,6,91,11,206,230,83,12,5,953,858,816,415,401,92,95,Ginestas,91,11,6,1337,0.0965372508,0.1545667447,0.0597189696,0.0163934426,0.0152224824,0.0070257611,0.106557377,0.0128805621,0.2412177986,0.2693208431,0.0971896956,0.0140515222,0.0058548009,0.0996852046,0.4914215686,0.5085784314,111640001,3
MEDITERRANEE,165,0001,2,Pres2007,265,224,220,nbVoix,Nombre de voix,37,11,10,8,1,31,6,62,45,2,5,2,265,226,208,113,95,41,39,Ginoles,91,11,0,365,0.1547169811,0.1681818182,0.05,0.0454545455,0.0363636364,0.0045454545,0.1409090909,0.0272727273,0.2818181818,0.2045454545,0.0090909091,0.0227272727,0.0090909091,0.1471698113,0.4567307692,0.5432692308,111650001,4
MEDITERRANEE,166,0001,2,Pres2007,55,51,49,nbVoix,Nombre de voix,8,0,1,0,1,4,1,17,13,0,3,1,55,52,50,23,27,4,3,Gourvieille,91,11,9,56,0.0727272727,0.1632653061,0,0.0204081633,0,0.0204081633,0.0816326531,0.0204081633,0.3469387755,0.2653061224,0,0.0612244898,0.0204081633,0.0545454545,0.54,0.46,111660001,3
MEDITERRANEE,167,0001,2,Pres2007,62,59,58,nbVoix,Nombre de voix,5,3,0,1,0,7,1,30,8,1,1,1,62,58,57,38,19,3,4,Gramazie,91,11,0,101,0.0483870968,0.0862068966,0.0517241379,0,0.0172413793,0,0.1206896552,0.0172413793,0.5172413793,0.1379310345,0.0172413793,0.0172413793,0.0172413793,0.064516129,0.3333333333,0.6666666667,111670001,3
MEDITERRANEE,168,0001,2,Pres2007,107,91,89,nbVoix,Nombre de voix,21,3,6,4,1,12,0,25,15,1,0,1,107,89,83,59,24,16,18,Granès,91,11,0,126,0.1495327103,0.2359550562,0.0337078652,0.0674157303,0.0449438202,0.0112359551,0.1348314607,0,0.2808988764,0.1685393258,0.0112359551,0,0.0112359551,0.1682242991,0.2891566265,0.7108433735,111680001,3
MEDITERRANEE,169,0001,2,Pres2007,77,72,72,nbVoix,Nombre de voix,9,5,4,0,0,0,0,43,4,1,2,4,79,72,69,61,8,5,7,Greffeil,91,11,6,77,0.0649350649,0.125,0.0694444444,0.0555555556,0,0,0,0,0.5972222222,0.0555555556,0.0138888889,0.0277777778,0.0555555556,0.0886075949,0.115942029,0.884057971,111690001,3
MEDITERRANEE,170,0001,2,Pres2007,1117,1009,1002,nbVoix,Nombre de voix,145,31,17,42,12,113,48,317,248,11,9,9,1117,997,942,507,435,108,120,Gruissan,91,11,0,4410,0.096687556,0.1447105788,0.0309381238,0.0169660679,0.0419161677,0.0119760479,0.1127744511,0.0479041916,0.3163672655,0.24750499,0.0109780439,0.0089820359,0.0089820359,0.1074306177,0.4617834395,0.5382165605,111700001,3
MEDITERRANEE,170,0002,2,Pres2007,1035,917,909,nbVoix,Nombre de voix,143,42,12,22,12,127,11,223,276,17,12,12,1035,913,882,423,459,118,122,Gruissan,91,11,0,4410,0.1140096618,0.1573157316,0.0462046205,0.0132013201,0.0242024202,0.0132013201,0.1397139714,0.0121012101,0.2453245325,0.303630363,0.0187018702,0.0132013201,0.0132013201,0.1178743961,0.5204081633,0.4795918367,111700002,5
MEDITERRANEE,170,0003,2,Pres2007,1061,945,931,nbVoix,Nombre de voix,117,33,15,16,8,145,9,245,295,10,22,16,1061,928,883,382,501,116,133,Gruissan,91,11,0,4410,0.10933082,0.1256713212,0.0354457573,0.0161117078,0.0171858217,0.0085929108,0.1557465091,0.0096670247,0.2631578947,0.3168635875,0.0107411386,0.0236305048,0.0171858217,0.1253534402,0.5673839185,0.4326160815,111700003,5
MEDITERRANEE,170,0004,2,Pres2007,611,521,509,nbVoix,Nombre de voix,46,23,3,9,9,88,9,133,175,4,7,3,611,524,499,223,276,90,87,Gruissan,91,11,0,4410,0.147299509,0.0903732809,0.0451866405,0.0058939096,0.0176817289,0.0176817289,0.1728880157,0.0176817289,0.2612966601,0.3438113949,0.0078585462,0.0137524558,0.0058939096,0.1423895254,0.5531062124,0.4468937876,111700004,6
MEDITERRANEE,171,0001,2,Pres2007,35,32,32,nbVoix,Nombre de voix,7,0,0,1,1,5,0,12,5,1,0,0,35,31,30,18,12,3,4,Gueytes-et-Labastide,91,11,0,36,0.0857142857,0.21875,0,0,0.03125,0.03125,0.15625,0,0.375,0.15625,0.03125,0,0,0.1142857143,0.4,0.6,111710001,6
MEDITERRANEE,172,0001,2,Pres2007,421,379,375,nbVoix,Nombre de voix,46,3,7,11,5,67,7,106,105,12,3,3,421,371,358,176,182,42,50,Homps,91,11,0,662,0.0997624703,0.1226666667,0.008,0.0186666667,0.0293333333,0.0133333333,0.1786666667,0.0186666667,0.2826666667,0.28,0.032,0.008,0.008,0.1187648456,0.5083798883,0.4916201117,111720001,6
MEDITERRANEE,173,0001,2,Pres2007,100,83,82,nbVoix,Nombre de voix,11,8,1,1,0,10,2,20,23,2,3,1,100,88,87,40,47,17,12,Hounoux,91,11,0,130,0.17,0.1341463415,0.0975609756,0.012195122,0.012195122,0,0.1219512195,0.0243902439,0.243902439,0.2804878049,0.0243902439,0.0365853659,0.012195122,0.12,0.5402298851,0.4597701149,111730001,5
MEDITERRANEE,174,0001,2,Pres2007,65,57,57,nbVoix,Nombre de voix,3,5,0,0,0,10,1,22,12,1,1,2,65,56,55,32,23,8,9,Les Ilhes,91,11,6,54,0.1230769231,0.0526315789,0.0877192982,0,0,0,0.1754385965,0.0175438596,0.3859649123,0.2105263158,0.0175438596,0.0175438596,0.0350877193,0.1384615385,0.4181818182,0.5818181818,111740001,6
MEDITERRANEE,175,0001,2,Pres2007,364,328,324,nbVoix,Nombre de voix,63,22,10,9,3,39,3,80,82,5,7,1,362,324,305,148,157,36,38,Issel,91,11,3,458,0.0989010989,0.1944444444,0.0679012346,0.0308641975,0.0277777778,0.0092592593,0.1203703704,0.0092592593,0.2469135802,0.2530864198,0.0154320988,0.0216049383,0.0030864198,0.1049723757,0.5147540984,0.4852459016,111750001,3
MEDITERRANEE,176,0001,2,Pres2007,58,51,51,nbVoix,Nombre de voix,9,0,0,0,0,9,1,23,6,0,1,2,58,52,50,32,18,7,6,Jonquières,91,11,0,70,0.1206896552,0.1764705882,0,0,0,0,0.1764705882,0.0196078431,0.4509803922,0.1176470588,0,0.0196078431,0.0392156863,0.1034482759,0.36,0.64,111760001,6
MEDITERRANEE,177,0001,2,Pres2007,36,34,33,nbVoix,Nombre de voix,3,3,2,3,0,3,2,4,4,1,2,6,36,32,28,19,9,2,4,Joucou,91,11,0,35,0.0555555556,0.0909090909,0.0909090909,0.0606060606,0.0909090909,0,0.0909090909,0.0606060606,0.1212121212,0.1212121212,0.0303030303,0.0606060606,0.1818181818,0.1111111111,0.3214285714,0.6785714286,111770001,6
MEDITERRANEE,178,0001,2,Pres2007,674,616,611,nbVoix,Nombre de voix,99,17,5,6,9,89,4,211,151,5,8,7,674,602,578,318,260,58,72,Labastide-d'Anjou,91,11,0,926,0.0860534125,0.1620294599,0.0278232406,0.0081833061,0.0098199673,0.0147299509,0.1456628478,0.0065466448,0.3453355155,0.2471358429,0.0081833061,0.0130932897,0.0114566285,0.1068249258,0.4498269896,0.5501730104,111780001,3
MEDITERRANEE,179,0001,2,Pres2007,72,63,61,nbVoix,Nombre de voix,11,0,1,4,0,6,1,29,8,0,0,1,72,61,59,45,14,9,11,Labastide-en-Val,91,11,0,74,0.125,0.1803278689,0,0.0163934426,0.0655737705,0,0.0983606557,0.0163934426,0.4754098361,0.131147541,0,0,0.0163934426,0.1527777778,0.2372881356,0.7627118644,111790001,3
MEDITERRANEE,180,0001,2,Pres2007,86,69,67,nbVoix,Nombre de voix,4,1,4,0,0,7,2,39,9,0,1,0,86,71,65,49,16,17,15,Labastide-Esparbairenque,91,11,6,83,0.1976744186,0.0597014925,0.0149253731,0.0597014925,0,0,0.1044776119,0.0298507463,0.5820895522,0.1343283582,0,0.0149253731,0,0.1744186047,0.2461538462,0.7538461538,111800001,6
MEDITERRANEE,181,0001,2,Pres2007,308,282,280,nbVoix,Nombre de voix,48,14,10,4,3,39,4,65,70,4,16,3,308,274,257,118,139,26,34,Labécède-Lauragais,91,11,3,381,0.0844155844,0.1714285714,0.05,0.0357142857,0.0142857143,0.0107142857,0.1392857143,0.0142857143,0.2321428571,0.25,0.0142857143,0.0571428571,0.0107142857,0.1103896104,0.5408560311,0.4591439689,111810001,3
MEDITERRANEE,182,0001,2,Pres2007,130,117,117,nbVoix,Nombre de voix,16,2,3,5,0,12,5,36,36,0,2,0,130,117,112,52,60,13,13,Lacombe,91,11,0,166,0.1,0.1367521368,0.0170940171,0.0256410256,0.0427350427,0,0.1025641026,0.0427350427,0.3076923077,0.3076923077,0,0.0170940171,0,0.1,0.5357142857,0.4642857143,111820001,6
MEDITERRANEE,183,0001,2,Pres2007,203,191,190,nbVoix,Nombre de voix,31,11,3,14,2,9,3,75,26,4,6,6,203,191,184,136,48,12,12,Ladern-sur-Lauquet,91,11,6,260,0.0591133005,0.1631578947,0.0578947368,0.0157894737,0.0736842105,0.0105263158,0.0473684211,0.0157894737,0.3947368421,0.1368421053,0.0210526316,0.0315789474,0.0315789474,0.0591133005,0.2608695652,0.7391304348,111830001,3
MEDITERRANEE,184,0001,2,Pres2007,71,55,54,nbVoix,Nombre de voix,6,2,2,0,0,13,0,16,11,3,1,0,71,50,48,22,26,16,21,Lafage,91,11,0,94,0.2253521127,0.1111111111,0.037037037,0.037037037,0,0,0.2407407407,0,0.2962962963,0.2037037037,0.0555555556,0.0185185185,0,0.2957746479,0.5416666667,0.4583333333,111840001,4
MEDITERRANEE,185,0001,2,Pres2007,467,396,379,nbVoix,Nombre de voix,41,10,7,8,0,28,4,184,80,5,5,7,467,411,393,244,149,71,56,Lagrasse,91,11,0,599,0.1520342612,0.1081794195,0.0263852243,0.018469657,0.0211081794,0,0.073878628,0.0105540897,0.4854881266,0.2110817942,0.0131926121,0.0131926121,0.018469657,0.1199143469,0.3791348601,0.6208651399,111850001,3
MEDITERRANEE,186,0001,2,Pres2007,43,38,38,nbVoix,Nombre de voix,3,2,2,2,1,0,0,26,2,0,0,0,43,39,38,33,5,5,4,Lairière,91,11,0,47,0.1162790698,0.0789473684,0.0526315789,0.0526315789,0.0526315789,0.0263157895,0,0,0.6842105263,0.0526315789,0,0,0,0.0930232558,0.1315789474,0.8684210526,111860001,1
MEDITERRANEE,187,0001,2,Pres2007,54,43,42,nbVoix,Nombre de voix,4,2,4,5,0,2,3,16,3,1,1,1,54,42,42,35,7,11,12,Lanet,91,11,0,45,0.2037037037,0.0952380952,0.0476190476,0.0952380952,0.119047619,0,0.0476190476,0.0714285714,0.380952381,0.0714285714,0.0238095238,0.0238095238,0.0238095238,0.2222222222,0.1666666667,0.8333333333,111870001,3
MEDITERRANEE,188,0001,2,Pres2007,1135,977,966,nbVoix,Nombre de voix,121,29,10,21,9,169,44,198,305,16,34,10,1134,1003,963,383,580,158,131,La Palme,91,11,0,1508,0.1392070485,0.1252587992,0.0300207039,0.0103519669,0.0217391304,0.0093167702,0.1749482402,0.0455486542,0.2049689441,0.3157349896,0.016563147,0.0351966874,0.0103519669,0.1155202822,0.6022845275,0.3977154725,111880001,5
MEDITERRANEE,189,0001,2,Pres2007,91,84,81,nbVoix,Nombre de voix,11,1,0,1,2,9,4,29,21,1,1,1,91,86,80,45,35,7,5,Laprade,91,11,0,91,0.0769230769,0.1358024691,0.012345679,0,0.012345679,0.024691358,0.1111111111,0.049382716,0.3580246914,0.2592592593,0.012345679,0.012345679,0.012345679,0.0549450549,0.4375,0.5625,111890001,3
MEDITERRANEE,190,0001,2,Pres2007,822,679,666,nbVoix,Nombre de voix,89,14,15,27,5,78,8,247,140,28,10,5,822,691,647,375,272,143,131,La Redorte,91,11,0,1124,0.1739659367,0.1336336336,0.021021021,0.0225225225,0.0405405405,0.0075075075,0.1171171171,0.012012012,0.3708708709,0.2102102102,0.042042042,0.015015015,0.0075075075,0.1593673966,0.4204018547,0.5795981453,111900001,1
MEDITERRANEE,191,0001,2,Pres2007,91,78,77,nbVoix,Nombre de voix,12,1,2,0,1,8,0,25,27,0,0,1,91,82,77,39,38,13,9,Laroque-de-Fa,91,11,0,153,0.1428571429,0.1558441558,0.012987013,0.025974026,0,0.012987013,0.1038961039,0,0.3246753247,0.3506493506,0,0,0.012987013,0.0989010989,0.4935064935,0.5064935065,111910001,1
MEDITERRANEE,192,0001,2,Pres2007,538,459,454,nbVoix,Nombre de voix,65,18,8,4,6,62,8,153,113,6,7,4,538,453,436,235,201,79,85,Lasbordes,91,11,3,829,0.1468401487,0.1431718062,0.0396475771,0.0176211454,0.0088105727,0.013215859,0.1365638767,0.0176211454,0.3370044053,0.2488986784,0.013215859,0.0154185022,0.0088105727,0.1579925651,0.4610091743,0.5389908257,111920001,4
MEDITERRANEE,193,0001,2,Pres2007,160,152,151,nbVoix,Nombre de voix,24,7,0,3,1,22,0,58,30,4,2,0,160,147,136,81,55,8,13,Lasserre-de-Prouille,91,11,0,237,0.05,0.1589403974,0.0463576159,0,0.0198675497,0.0066225166,0.1456953642,0,0.3841059603,0.1986754967,0.0264900662,0.0132450331,0,0.08125,0.4044117647,0.5955882353,111930001,4
MEDITERRANEE,194,0001,2,Pres2007,102,94,94,nbVoix,Nombre de voix,11,12,0,1,3,13,2,29,14,7,2,0,102,92,88,51,37,8,10,Lastours,91,11,6,165,0.0784313725,0.1170212766,0.1276595745,0,0.0106382979,0.0319148936,0.1382978723,0.0212765957,0.3085106383,0.1489361702,0.0744680851,0.0212765957,0,0.0980392157,0.4204545455,0.5795454545,111940001,4
MEDITERRANEE,195,0001,2,Pres2007,246,211,208,nbVoix,Nombre de voix,38,7,2,2,3,38,2,58,45,7,5,1,246,204,193,89,104,35,42,Laurabuc,91,11,3,388,0.1422764228,0.1826923077,0.0336538462,0.0096153846,0.0096153846,0.0144230769,0.1826923077,0.0096153846,0.2788461538,0.2163461538,0.0336538462,0.0240384615,0.0048076923,0.1707317073,0.5388601036,0.4611398964,111950001,4
MEDITERRANEE,196,0001,2,Pres2007,140,132,130,nbVoix,Nombre de voix,22,8,3,1,0,13,4,53,21,0,1,4,140,128,122,72,50,8,12,Laurac,91,11,0,167,0.0571428571,0.1692307692,0.0615384615,0.0230769231,0.0076923077,0,0.1,0.0307692308,0.4076923077,0.1615384615,0,0.0076923077,0.0307692308,0.0857142857,0.4098360656,0.5901639344,111960001,3
MEDITERRANEE,197,0001,2,Pres2007,413,362,357,nbVoix,Nombre de voix,60,17,4,5,2,32,5,134,77,8,11,2,413,367,345,203,142,51,46,Lauraguel,91,11,0,552,0.1234866828,0.1680672269,0.0476190476,0.0112044818,0.0140056022,0.0056022409,0.0896358543,0.0140056022,0.3753501401,0.2156862745,0.0224089636,0.0308123249,0.0056022409,0.1113801453,0.4115942029,0.5884057971,111970001,3
MEDITERRANEE,198,0001,2,Pres2007,830,720,712,nbVoix,Nombre de voix,88,28,19,18,3,92,18,262,148,14,18,4,830,725,696,386,310,110,105,Laure-Minervois,91,11,0,1048,0.1325301205,0.1235955056,0.0393258427,0.0266853933,0.0252808989,0.0042134831,0.1292134831,0.0252808989,0.3679775281,0.2078651685,0.0196629213,0.0252808989,0.0056179775,0.1265060241,0.4454022989,0.5545977011,111980001,3
MEDITERRANEE,199,0001,2,Pres2007,892,804,797,nbVoix,Nombre de voix,112,35,4,22,6,123,10,211,248,10,6,10,892,804,772,352,420,88,88,Lavalette,91,11,6,1244,0.0986547085,0.1405269762,0.0439146801,0.0050188206,0.0276035132,0.0075282309,0.1543287327,0.0125470514,0.2647427854,0.3111668758,0.0125470514,0.0075282309,0.0125470514,0.0986547085,0.5440414508,0.4559585492,111990001,5
MEDITERRANEE,200,0001,2,Pres2007,131,110,109,nbVoix,Nombre de voix,22,4,12,1,1,9,0,19,35,2,3,1,131,113,111,54,57,21,18,Lespinassière,91,11,0,101,0.1603053435,0.2018348624,0.0366972477,0.1100917431,0.0091743119,0.0091743119,0.0825688073,0,0.1743119266,0.3211009174,0.0183486239,0.0275229358,0.0091743119,0.1374045802,0.5135135135,0.4864864865,112000001,6
MEDITERRANEE,201,0001,2,Pres2007,495,465,463,nbVoix,Nombre de voix,62,26,4,7,4,47,5,184,102,10,7,5,495,461,435,254,181,30,34,Leuc,91,11,6,648,0.0606060606,0.1339092873,0.0561555076,0.0086393089,0.0151187905,0.0086393089,0.101511879,0.0107991361,0.3974082073,0.2203023758,0.0215982721,0.0151187905,0.0107991361,0.0686868687,0.416091954,0.583908046,112010001,3
MEDITERRANEE,202,0001,2,Pres2007,855,705,698,nbVoix,Nombre de voix,117,18,9,33,5,63,11,189,230,8,8,7,855,722,688,329,359,150,133,Leucate,91,11,0,3858,0.1754385965,0.1676217765,0.0257879656,0.0128939828,0.047277937,0.0071633238,0.0902578797,0.0157593123,0.270773639,0.329512894,0.0114613181,0.0114613181,0.0100286533,0.1555555556,0.5218023256,0.4781976744,112020001,5
MEDITERRANEE,202,0002,2,Pres2007,1056,920,910,nbVoix,Nombre de voix,131,38,15,16,16,98,8,252,292,9,17,18,1054,911,870,419,451,136,143,Leucate,91,11,0,3858,0.1287878788,0.143956044,0.0417582418,0.0164835165,0.0175824176,0.0175824176,0.1076923077,0.0087912088,0.2769230769,0.3208791209,0.0098901099,0.0186813187,0.0197802198,0.1356736243,0.5183908046,0.4816091954,112020002,3
MEDITERRANEE,202,0003,2,Pres2007,939,771,767,nbVoix,Nombre de voix,99,16,9,18,2,131,2,173,286,4,21,6,938,793,771,272,499,168,145,Leucate,91,11,0,3858,0.178913738,0.1290743155,0.0208604954,0.0117340287,0.0234680574,0.0026075619,0.1707953064,0.0026075619,0.2255541069,0.3728813559,0.0052151239,0.0273794003,0.0078226858,0.1545842217,0.6472114137,0.3527885863,112020003,6
MEDITERRANEE,202,0004,2,Pres2007,917,762,753,nbVoix,Nombre de voix,97,20,15,7,6,127,4,153,299,3,17,5,917,760,731,262,469,155,157,Leucate,91,11,0,3858,0.1690294438,0.1288180611,0.026560425,0.0199203187,0.0092961487,0.0079681275,0.1686586985,0.005312085,0.203187251,0.3970783533,0.0039840637,0.0225763612,0.0066401062,0.1712104689,0.6415868673,0.3584131327,112020004,6
MEDITERRANEE,203,0001,2,Pres2007,652,502,491,nbVoix,Nombre de voix,54,21,5,21,2,63,9,172,119,16,6,3,652,514,493,288,205,150,138,Lézignan-Corbières,91,11,1,9968,0.2300613497,0.1099796334,0.0427698574,0.0101832994,0.0427698574,0.0040733198,0.1283095723,0.0183299389,0.350305499,0.2423625255,0.032586558,0.0122199593,0.0061099796,0.2116564417,0.415821501,0.584178499,112030001,4
MEDITERRANEE,203,0002,2,Pres2007,1145,957,944,nbVoix,Nombre de voix,115,26,9,27,5,127,11,333,249,22,11,9,1145,957,919,516,403,188,188,Lézignan-Corbières,91,11,1,9968,0.1641921397,0.1218220339,0.0275423729,0.0095338983,0.0286016949,0.0052966102,0.1345338983,0.0116525424,0.3527542373,0.2637711864,0.0233050847,0.0116525424,0.0095338983,0.1641921397,0.4385201306,0.5614798694,112030002,4
MEDITERRANEE,203,0003,2,Pres2007,1053,901,896,nbVoix,Nombre de voix,90,38,17,38,11,122,11,307,212,24,23,3,1053,911,890,494,396,152,142,Lézignan-Corbières,91,11,1,9968,0.1443494777,0.1004464286,0.0424107143,0.0189732143,0.0424107143,0.0122767857,0.1361607143,0.0122767857,0.3426339286,0.2366071429,0.0267857143,0.0256696429,0.0033482143,0.1348528015,0.4449438202,0.5550561798,112030003,4
MEDITERRANEE,203,0004,2,Pres2007,915,763,743,nbVoix,Nombre de voix,82,28,12,42,3,120,9,254,141,25,14,13,915,754,710,394,316,152,161,Lézignan-Corbières,91,11,1,9968,0.1661202186,0.1103633917,0.0376850606,0.0161507402,0.0565275908,0.0040376851,0.1615074024,0.0121130552,0.3418573351,0.1897711978,0.0336473755,0.0188425303,0.0174966353,0.1759562842,0.4450704225,0.5549295775,112030004,4
MEDITERRANEE,203,0005,2,Pres2007,1268,1077,1059,nbVoix,Nombre de voix,113,41,15,50,8,188,18,358,214,29,17,8,1268,1069,1017,576,441,191,199,Lézignan-Corbières,91,11,1,9968,0.1506309148,0.1067044381,0.0387157696,0.0141643059,0.0472143532,0.0075542965,0.1775259679,0.0169971671,0.3380547686,0.2020774315,0.0273843248,0.0160528801,0.0075542965,0.1569400631,0.4336283186,0.5663716814,112030005,4
MEDITERRANEE,203,0006,2,Pres2007,864,728,712,nbVoix,Nombre de voix,84,25,7,33,5,107,6,265,140,18,11,11,864,733,704,401,303,136,131,Lézignan-Corbières,91,11,1,9968,0.1574074074,0.1179775281,0.0351123596,0.0098314607,0.0463483146,0.0070224719,0.1502808989,0.0084269663,0.3721910112,0.1966292135,0.0252808989,0.0154494382,0.0154494382,0.1516203704,0.4303977273,0.5696022727,112030006,4
MEDITERRANEE,203,0007,2,Pres2007,652,493,482,nbVoix,Nombre de voix,57,19,6,11,5,67,1,153,139,8,12,4,652,536,512,261,251,159,116,Lézignan-Corbières,91,11,1,9968,0.2438650307,0.1182572614,0.0394190871,0.0124481328,0.0228215768,0.010373444,0.1390041494,0.0020746888,0.3174273859,0.2883817427,0.0165975104,0.0248962656,0.0082987552,0.1779141104,0.490234375,0.509765625,112030007,4
MEDITERRANEE,204,0001,2,Pres2007,43,32,32,nbVoix,Nombre de voix,4,1,1,0,0,2,0,13,11,0,0,0,43,32,32,15,17,11,11,Lignairolles,91,11,0,37,0.2558139535,0.125,0.03125,0.03125,0,0,0.0625,0,0.40625,0.34375,0,0,0,0.2558139535,0.53125,0.46875,112040001,1
